scenario,time_s,hr_bpm,map_mmHg,sbp_mmHg,dbp_mmHg,co_L_min,sv_mL,svr_dyn_s_cm5,cvp_mmHg,SaO2_pct,SvO2_pct,PaO2_mmHg,PaCO2_mmHg,CPP_mmHg,ICP_mmHg,DO2_mL_min,lactate_mmol_L,brainFlow_mL_100g_min,ACA_mL_100g_min,MCA_mL_100g_min,PCA_mL_100g_min,renalPerfusion_mL_min,urineOutput_mL_h,VT_mL,minuteVentilation_mL_min,alveolarVentilation_mL_min,airwayPressure_cmH2O,airwayFlow_mL_s,lungVolume_mL,breathDuration_s,respiratoryRate_per_min,PEEP_cmH2O,FiO2_pct,VT_mL_kg_PBW,preloadEDV_mL,strokeVolume_mL,contractility_relative,afterload_dimensionless
healthy,10,81.71900704196165,215.9822670539338,247.77983615453613,200.08348250363264,5.748451652496956,70.3441201817981,2872.5213552065998,9.575390414306627,99.98551887485496,80.61257341428501,537.5016056777315,15.02824501037605,213.47944255289622,2.5028245010376042,1016.9112290940343,1,25.84672343495631,9.30482043658427,11.372558311380777,5.169344686991261,1364.9092662580117,142.84183396322106,630,19530,15190,28.969999999999995,976.5,314.9999999999997,1.935483870967742,31,17,88,9,115.08555861804201,70.3441201817981,1.433210005559996,1.266118998573424
healthy,11,81.72461848907848,216.06034891648383,247.85768345426328,200.1616816475941,5.748743690750853,70.34286359524705,2873.4292792760775,9.577743415769797,99.98553895056243,80.6178703123468,537.7588337023528,15.013827109253695,213.55896620555848,2.5013827109253692,1017.0074388948163,1,25.832778097376295,9.299800115055465,11.36642236284557,5.166555619475259,1365.1160441148909,142.86044397034016,630,19530,15190,17,-463.8375000000002,142.14375000000018,1.935483870967742,31,17,88,9,115.08272117510114,70.34286359524705,1.4334601273086665,1.2662726472621049
healthy,12,81.72736552621258,216.098574105576,247.89579372813105,200.19996429429847,5.748886612431328,70.34224797797349,2873.8737459318004,9.578895308011015,99.9855487648132,80.62046311719531,537.8847575364106,15.00676894601093,213.5978972109749,2.5006768946010927,1017.0545314798183,1,25.82595127367429,9.297342458522744,11.363418560416687,5.165190254734856,1365.2172704901068,142.8695543441096,630,19530,15190,30.387499999999996,976.5,377.9999999999997,1.935483870967742,31,17,88,9,115.08133212857499,70.34224797797349,1.433582572324602,1.2663478646961506
healthy,13,81.72871031533003,216.11728713510252,247.9144504810352,200.21870546213617,5.748956568193585,70.34194649606799,2874.09133087606,9.579459207250409,99.98555356603235,80.6217323439062,537.9464024991129,15.003313681063641,213.61695576699614,2.5003313681063637,1017.0775837953462,1,25.82260925906971,9.296139333265096,11.361948073990673,5.164521851813943,1365.2668250178206,142.87401425160385,630,19530,15190,17,-415.0125000000003,113.7937500000002,1.935483870967742,31,17,88,9,115.08065213243333,70.34194649606799,1.4336425142609075,1.266384686763641
healthy,14,81.72936864562634,216.12644799222653,247.92358378341615,200.2278800966317,5.748990811972239,70.34179888137298,2874.1978477707685,9.579735259419886,99.98555591564708,80.62235366905266,537.9765802764576,15.001622184927138,213.62628577373383,2.5001622184927133,1017.0888685126665,1,25.82097320369392,9.29555035332981,11.361228209625326,5.164194640738783,1365.2910840235568,142.87619756212013,630,19530,15190,31.804999999999993,976.5,440.9999999999996,1.935483870967742,31,17,88,9,115.08031924599366,70.34179888137298,1.4336718583358838,1.2664027126996684
healthy,15,81.72969092573217,216.1309326253092,247.92805492610793,200.23237147490985,5.7490075751338425,70.34172661142166,2874.2499922281754,9.579870398457063,99.98555706569402,80.62265783019225,537.9913535556607,15.000794127101338,213.63085321259908,2.5000794127101336,1017.0943927676807,1,25.820172286430125,9.295262023114844,11.360875806029256,5.164034457286025,1365.302959817484,142.87726638357356,630,19530,15190,17,-366.1875000000002,88.59375000000016,1.935483870967742,31,17,88,9,115.08015628421354,70.34172661142166,1.4336862234830459,1.2664115371463067
healthy,16,81.72984869527004,216.13312804287855,247.93024373928225,200.2345701946767,5.749015781257294,70.34169123073401,2874.275519112391,9.57993655464559,99.98555762864501,80.62280672892558,537.9985856912789,15.000388758299088,213.63308916704864,2.500038875829908,1017.0970971004627,1,25.81978020406364,9.29512087346291,11.360703289788002,5.163956040812728,1365.3087735133515,142.87778961620165,630,19530,15190,33.22249999999999,976.5,503.99999999999955,1.935483870967742,31,17,88,9,115.0800765076333,70.34169123073401,1.433693255821027,1.2664158570805581
healthy,17,81.72992593003138,216.13420279192096,247.93131525512942,200.23564656031672,5.749019798462431,70.34167391004539,2874.288015585652,9.57996894085591,99.98555790422222,80.6228796208631,538.0021261229517,15.000190313382898,213.63418376058266,2.5000190313382897,1017.098420979182,1,25.819588263411266,9.295051774828055,11.360618835900956,5.163917652682253,1365.3116195596751,142.87804576037075,630,19530,15190,17,-317.36250000000035,66.54375000000016,1.935483870967742,31,17,88,9,115.08003745367377,70.34167391004539,1.433696698443433,1.266417971868341
healthy,18,81.72996373966463,216.13472892651436,247.93183980692262,200.23617348631024,5.7490217650435165,70.34166543075854,2874.2941331299107,9.579984795255058,99.98555803912618,80.62291530445636,538.0038593117482,15.0000931663293,213.63471960988142,2.5000093166329305,1017.0990690718082,1,25.819494300465767,9.295017948167676,11.360577492204937,5.163898860093154,1365.3130128179153,142.87817115361236,630,19530,15190,34.639999999999986,976.5,566.9999999999995,1.935483870967742,31,17,88,9,115.08001833513359,70.34166543075854,1.433698383750519,1.2664190071450618
healthy,19,81.72998224905525,216.13498649135556,247.93209659691323,200.23643143857672,5.749022727764924,70.34166127977323,2874.29712792268,9.579992556643928,99.98555810516665,80.62293277305054,538.0047077798681,15.00004560879946,213.63498193047562,2.5000045608799466,1017.0993863398701,1,25.819448301689498,9.295001388608219,11.360557252743378,5.163889660337899,1365.3136948758663,142.87823253882794,630,19530,15190,17,-268.5375000000004,47.64375000000017,1.935483870967742,31,17,88,9,115.08000897581174,70.34166127977323,1.4336992087785467,1.2664195139561463
healthy,20,81.72999131017308,216.13511258008486,247.93222230631994,200.23655771696733,5.749023199056693,70.34165924768797,2874.298593998502,9.579996356167113,99.98555813749607,80.6229413246525,538.0051231403593,15.000022327407379,213.63511034734412,2.5000022327407376,1017.0995416557379,1,25.81942578337222,9.294993282014,11.360547344683777,5.163885156674443,1365.3140287716474,142.87826258944824,630,19530,15190,36.05749999999999,976.5,629.9999999999994,1.935483870967742,31,17,88,9,115.08000439403378,70.34165924768797,1.4336996126641368,1.2664197620612854
healthy,21,81.72999574596767,216.13517430577275,247.9322838463134,200.23661953550243,5.74902342977353,70.34165825289634,2874.2993117036926,9.579998216192001,99.98555815332263,80.6229455110172,538.0053264766235,15.000010930196062,213.63517321275313,2.500001093019606,1017.0996176893085,1,25.819414759717812,9.294989313498412,11.360542494275837,5.163882951943563,1365.3141922275427,142.87827730047883,630,19530,15190,17,-219.7125000000005,31.89375000000015,1.935483870967742,31,17,88,9,115.08000215106256,70.34165825289634,1.4336998103829586,1.2664198835190865
healthy,22,81.72999791747397,216.13520452306904,247.93231397270446,200.23664979825134,5.749023542719008,70.34165776590409,2874.2996630502835,9.57999912675167,99.98555816107037,80.62294756041702,538.0054260181959,15.000005350786322,213.6352039879904,2.5000005350786316,1017.0996549109054,1,25.81940936317973,9.294987370744703,11.360540119799081,5.163881872635946,1365.3142722460123,142.8782845021411,630,19530,15190,17,-927.6750000000004,568.5750000000006,1.935483870967742,31,17,88,9,115.08000105303472,70.34165776590409,1.4336999071745586,1.2664199429777407
